Time-Step;flow-time;tensao(plano-eletrodos-a);tensao(plano-eletrodos-b);tensao(plano-eletrodos-c)
908.0;0.075364;-768.4445237224154;107.0069621298363;912.4023114338474
909.0;0.075447;-760.7039666449265;53.56117888337328;932.1410811899934
910.0;0.07553;-778.8454107095937;61.46570395504452;960.1107561213628
911.0;0.075613;-778.534517756036;14.26409430276919;977.4044607227976
912.0;0.075696;-801.0888081537104;33.81745245935905;1002.685994850606
913.0;0.075779;-801.6991862715889;-15.04449421629281;1014.5858419433
914.0;0.075862;-830.1256750182324;13.29040896259421;1037.259523375383
915.0;0.075945;-824.0579380739148;-44.29135291691735;1042.985760517738
916.0;0.076028;-859.7430519142124;-12.45766405774885;1062.997279573756
917.0;0.076111;-845.4938781462126;-63.4097316990292;1067.131680595403
918.0;0.07619400000000001;-872.4293068082363;-59.95416479761932;1078.186558468316
919.0;0.07627700000000001;-870.4449220727518;-96.28459124506125;1083.824608743402
920.0;0.07636000000000001;-865.8876305613461;-112.4199114757438;1090.52172456802
921.0;0.07644300000000001;-885.0404084676379;-136.5041036116012;1096.225965681515
922.0;0.07652600000000001;-877.8839968180956;-161.4363945429934;1099.924335845614
923.0;0.07660900000000001;-886.819595351296;-185.3423313253494;1101.530971088612
924.0;0.07669200000000001;-877.4281647852766;-212.9540180994686;1099.36094407569
925.0;0.07677500000000001;-875.9039478881593;-239.9482438140294;1095.917773728658
926.0;0.07685800000000001;-873.4096681625534;-266.1568157233929;1090.662807352613
927.0;0.07694100000000001;-867.8391585538419;-290.1653318278348;1084.525199501996
928.0;0.07702400000000001;-859.6406654573816;-311.1086888493555;1080.807915302031
929.0;0.07710700000000001;-855.6695400280065;-326.9898876833636;1074.403980376121
930.0;0.07719000000000001;-843.5513254910361;-342.1873313479254;1067.377851991096
931.0;0.07727300000000001;-842.8358806102233;-353.4667176160121;1061.081266419417
932.0;0.07735600000000001;-823.5776127724021;-367.9511685755164;1052.360675161575
933.0;0.07743900000000001;-815.793051289654;-379.4692750087559;1043.828959122459
934.0;0.07752200000000001;-799.0768172540937;-392.6896409323745;1033.978507520892
935.0;0.07760500000000001;-782.1035950480954;-405.9513034023048;1022.482642831511
936.0;0.07768800000000001;-763.9510897786294;-418.8875709056859;1011.025163116922
937.0;0.077771;-742.8997284164437;-432.4256092358837;996.9104032557746
938.0;0.077854;-719.6562814872974;-445.7733778226348;983.0489887498652
939.0;0.077937;-694.7004587747979;-458.1581051870621;965.2703120082575
940.0;0.07802;-667.7546826337007;-469.9410140144855;949.7899710668966
941.0;0.078103;-638.369716326468;-479.6143678016112;925.2298508291615
942.0;0.078186;-605.3561271394165;-482.1499912388092;903.8960691618299
943.0;0.078269;-566.6774329306791;-470.0071135888281;858.2346508862079
944.0;0.078352;-525.032219097963;-448.9711596392657;832.2989725320336
945.0;0.078435;-477.575382723547;-408.7150461372815;748.9513168977475
946.0;0.078518;-429.7057419041203;-369.7468707089125;708.3689496993159
947.0;0.078601;-380.6813644222642;-333.9022669262609;625.6930340107613
948.0;0.078684;-333.0552413098271;-310.0627121500121;584.4671398009367
949.0;0.078767;-283.0776328757072;-280.8512036997846;517.3411706319118
950.0;0.07885;-235.3357062711436;-266.5164027778159;485.4688462244786
951.0;0.078933;-186.5186019344342;-252.530345373592;438.0923299734445
952.0;0.079016;-140.3179211106471;-250.8971549658919;418.6079306032866
953.0;0.079099;-93.41395237138818;-247.8143557267451;383.0125397893276
954.0;0.079182;-48.50281033314631;-253.781898907826;370.2701555887786
955.0;0.079265;-2.434857319732116;-256.9823390131825;344.748315099709
956.0;0.079348;41.71496888106394;-266.4137538497303;331.8723089477442
957.0;0.079431;86.39364297801585;-274.5385810650087;312.6338242255682
958.0;0.079514;130.2671048320369;-286.1717786051663;302.0091097959771
959.0;0.079597;174.1852405617605;-296.6650397747128;285.1203739968174
960.0;0.07968;217.2774320235445;-309.4834491995101;274.9127694976708
961.0;0.079763;260.3740095109059;-321.2721380232481;259.6012032318183
962.0;0.079846;302.6929288443877;-335.4394857321431;251.364478969664
963.0;0.079929;344.9989924743721;-347.7156083364682;235.0142708380576
964.0;0.080012;386.3117470965629;-362.479064965526;226.9450470602763
965.0;0.080095;427.5648729639541;-375.0627522148147;210.9698970929265
966.0;0.080178;467.8174352900661;-389.8468154102584;202.0284490545071
967.0;0.080261;507.8007944890383;-403.2949975613418;187.5172049797787
968.0;0.080344;546.3437439543884;-419.2847115672573;179.3322821169177
969.0;0.080427;584.9764579497702;-431.7099562152013;161.6278617184596
970.0;0.08051;621.5688822888259;-446.9125372421409;153.6218005140693
971.0;0.080593;657.5804794579869;-459.7275956618209;136.1049992011321
972.0;0.080676;690.6741875172181;-475.1318087321864;128.5694331366957
973.0;0.080759;723.9001706831858;-487.1872093984893;107.8063581988269
974.0;0.080842;754.3019717230907;-502.9455229224896;102.2109894800653
975.0;0.080925;782.9048950901027;-514.4280177573934;77.45335772453163
976.0;0.081008;808.7043079806785;-530.9435503442721;77.54848766231417
977.0;0.081091;834.1888459752455;-538.7101223734433;43.71583655321936
978.0;0.081174;855.2789770273025;-552.0658637724036;38.39113489695286
979.0;0.081257;876.0926050588768;-559.420987404246;12.792077391023
980.0;0.08134;894.0109679769539;-569.3451626165756;-1.517103694474056
981.0;0.081423;910.1777863664436;-573.7730289165775;-24.5406342930746
982.0;0.081506;923.7224596095734;-575.5433208196237;-45.57246905761903
983.0;0.081589;936.6496373432211;-579.1843196758035;-69.11978738985722
984.0;0.081672;947.6588645701985;-582.7498108558372;-92.60057594974388
985.0;0.081755;956.9300065901883;-584.0825232299965;-117.2042650692717
986.0;0.081838;964.7136465628931;-596.339872749432;-143.1149724132537
987.0;0.081921;969.405934141617;-614.7781501880057;-172.3032105012985
988.0;0.082004;974.7941227341034;-631.1584875330328;-205.3917056175922
989.0;0.082087;980.4616044800091;-645.9606794623999;-243.0944528331467
990.0;0.08216999999999999;985.0400251651467;-662.2501247864092;-284.187518331721
991.0;0.08225299999999999;985.1570406616172;-677.9302712956584;-327.130275525134
992.0;0.08233599999999999;985.2756927023457;-686.8807568706933;-370.067497022442
993.0;0.08241899999999999;985.805244115161;-690.4569484750189;-412.8573998751024
994.0;0.08250199999999999;981.0163886104025;-691.945555285155;-455.4267255369643
995.0;0.08258499999999999;980.2736506118944;-685.1477389495716;-497.0419178114076
996.0;0.08266799999999999;976.4041984977648;-684.2984175943986;-539.4497102683255
997.0;0.08275099999999999;976.3763721682507;-672.1651257023067;-580.3862786296819
998.0;0.08283399999999999;970.4161899448926;-654.3724691564238;-620.2020289083791
999.0;0.082917;968.7140690307774;-628.5564269536884;-658.9193407257629
1000.0;0.083;959.8260636716218;-601.0195884141517;-696.7001891080835
1001.0;0.083083;950.6993622723774;-558.766813278946;-730.5916706278839
1002.0;0.083166;920.3618655759617;-499.9255831652199;-759.5446858378981
1003.0;0.083249;887.9218390424547;-419.8408312818409;-783.836188616652
1004.0;0.083332;847.1897355187764;-339.0929725830175;-806.3775798881651
1005.0;0.083415;813.3249853645669;-252.5490683909198;-827.1100098721067
1006.0;0.083498;785.9770549778767;-198.9906054662964;-852.1333070904674
1007.0;0.083581;765.7585186548868;-127.0182369439942;-872.5361487574745
1008.0;0.083664;767.2864109527161;-123.9337893656686;-903.2869634228565
1009.0;0.083747;757.3245477573614;-57.65299185601256;-921.5733049853399
1010.0;0.08383;776.5502275848288;-76.29110458808833;-952.8188545616978
1011.0;0.083913;773.87403506222;-32.0222003670096;-970.7066466833893
1012.0;0.083996;815.7629695503759;-49.19637274315894;-997.5827617996633
1013.0;0.084079;791.8558977188065;-4.026359784242737;-1010.284301900247
1014.0;0.084162;862.7082731552508;-18.30280621536321;-1032.226441563226
1015.0;0.084245;809.8375947397967;6.200327047324897;-1043.734653186741
1016.0;0.084328;843.606496574658;29.23650696429182;-1055.355061355208
1017.0;0.084411;840.8267450276768;37.26665071542981;-1066.78298755837
1018.0;0.084494;848.2555694400501;68.87454758499432;-1073.324089907427
1019.0;0.084577;864.627025306212;73.04752148400327;-1083.141543167931
1020.0;0.08466;859.1934268088796;105.3809874203001;-1087.464179293861
1021.0;0.084743;876.9272304182967;123.4194896536316;-1094.655698156501
1022.0;0.084826;869.3387294190568;148.1079441436538;-1098.177240825489
1023.0;0.084909;892.3381116685166;170.3883238729448;-1102.878744001762
1024.0;0.084992;867.9824475345439;199.7817697609772;-1100.713494523617
1025.0;0.085075;883.1549832088373;225.3612517486513;-1098.358150579532
1026.0;0.08515800000000001;865.8307293102608;254.8828007198892;-1093.315861014813
1027.0;0.08524100000000001;874.9631161896707;279.7267393228126;-1087.525556591448
1028.0;0.08532400000000001;854.2348723721153;306.0835680630706;-1081.781726993739
1029.0;0.08540700000000001;859.9160141578376;323.8001970069758;-1077.493162310262
1030.0;0.08549000000000001;842.3018998447592;341.6202605980417;-1069.369167503382
1031.0;0.08557300000000001;840.8590035768702;354.208512617377;-1063.950232824104
1032.0;0.08565600000000001;829.4137346283709;367.0493872872588;-1056.026185318855
1033.0;0.08573900000000001;818.1675659765758;379.6670486146551;-1047.006233761937
1034.0;0.08582200000000001;805.1927749481863;391.9505017123145;-1038.783103222417
1035.0;0.08590500000000001;789.0065498768986;405.0104894017975;-1027.519755244557
1036.0;0.08598800000000001;773.2557203379984;417.7713765577284;-1016.9607624641
1037.0;0.08607100000000001;751.6225562396395;430.6977381340282;-1003.113367697726
1038.0;0.08615400000000001;730.189398713917;444.0104394707699;-989.7337926153176
1039.0;0.08623700000000001;706.5996349273638;456.7075312860744;-973.697792967759
1040.0;0.08632000000000001;680.7320453142205;468.4083315084134;-957.1799704931306
1041.0;0.08640300000000001;652.72619179999;479.3965893062038;-937.9854665049487
1042.0;0.08648600000000001;622.0819558629888;487.2216252661777;-916.2523269611837
1043.0;0.08656900000000001;585.7894722894104;482.9082490093597;-885.1662281278769
1044.0;0.086652;545.1788692356448;465.8783422268029;-843.5210581933045
1045.0;0.086735;500.6322069709246;436.3894674771375;-792.8035556446641
1046.0;0.086818;452.4344068318928;395.989487371393;-734.7953781772469
1047.0;0.086901;403.4906815997984;356.1046916634069;-673.8532475715928
1048.0;0.086984;354.5941112660982;325.3745932515019;-609.3148413758468
1049.0;0.087067;306.0846057056319;301.3914459639701;-562.1245415281006
1050.0;0.08715;256.2466801140351;276.4884262433891;-501.9580776551927
1051.0;0.087233;208.0912665330316;264.2523136025124;-469.0961964228038
1052.0;0.087316;159.8197858726645;254.0313627748132;-427.394636383968
1053.0;0.087399;113.6162394663452;253.176486584596;-404.9161526212226
1054.0;0.087482;67.3975603517337;253.4897258241986;-377.0457053664569
1055.0;0.087565;22.45647426681083;259.9784102667427;-362.4370356002632
1056.0;0.087648;-22.99550059076444;264.9434444300647;-338.7942529252304
1057.0;0.087731;-66.93344657410448;276.4348756087599;-331.1364990931281
1058.0;0.087814;-112.014771398686;282.7915897474039;-305.0504228231179
1059.0;0.087897;-154.6643489868933;299.0145980602525;-307.8245586904727
1060.0;0.08798;-199.4803735034459;305.114551906215;-275.4621100932457
1061.0;0.088063;-241.8473671314817;319.997630104926;-272.7043935998836
1062.0;0.088146;-285.52943294116;329.2336077050899;-248.7835324793132
1063.0;0.088229;-326.594486288597;347.5241577611507;-253.2163023810187
1064.0;0.088312;-369.1626345373514;357.3673195616728;-225.782009454978
1065.0;0.088395;-410.0094488806644;372.8628771307572;-220.6072513423788
1066.0;0.088478;-451.4828232088694;383.4330327280649;-198.0762303645229
1067.0;0.088561;-491.4526833313704;397.8257853423879;-189.5870904722301
1068.0;0.088644;-531.2625323287546;409.7064031204601;-171.2173614548408
1069.0;0.088727;-568.4911046839572;429.7926379198425;-176.8982751995633
1070.0;0.08881;-607.412377040641;439.0395602519825;-144.0008107143925
1071.0;0.088893;-642.454931063719;457.4263959283712;-143.2500527913949
1072.0;0.088976;-678.0529148981652;467.8201743321943;-122.6031116113869
1073.0;0.089059;-710.7609139935892;481.9737487928295;-108.5300833829036
1074.0;0.089142;-741.8252682476029;498.9966133728129;-103.3320423031504
1075.0;0.089225;-771.9359403406645;507.9184058395723;-76.11484966188569
1076.0;0.089308;-798.6379029381571;524.7592131531057;-71.87673463595557
1077.0;0.089391;-824.5110777183467;534.9711764609953;-47.00795706222549
1078.0;0.089474;-846.8220567500588;548.0743660042675;-39.02610497218848
1079.0;0.089557;-868.0956840964537;556.3919189928862;-16.10874916627082
1080.0;0.08964;-885.9812294804099;567.0640330440671;-2.008645662299007
1081.0;0.089723;-903.3818150307981;572.549151852358;19.8607155980065
1082.0;0.089806;-917.4775316299546;577.4912641037675;39.80556229130234
1083.0;0.089889;-930.0224576867869;583.78127751942;61.75052325317771
1084.0;0.089972;-942.3639931125805;587.2707846680058;84.54944949480927
1085.0;0.090055;-952.5913606746979;589.4429051287439;109.6368733738211
1086.0;0.090138;-961.128699879852;592.8881375076941;134.5949589395675
1087.0;0.090221;-967.2309185792436;611.4959701516814;162.1108998225504
1088.0;0.090304;-970.9732367523566;628.800407285818;193.1777752027085
1089.0;0.090387;-976.8668755547686;646.6365206135906;228.9470820714397
1090.0;0.09047;-982.8354581856908;661.6226854263975;268.6541986610038
1091.0;0.090553;-984.6690666253345;677.6057599372356;310.8490565994746
1092.0;0.090636;-984.5005878706801;690.119421014214;353.783181141344
1093.0;0.090719;-984.1790454571984;696.9211985476863;396.6980207872546
1094.0;0.090802;-983.2793564763704;696.6357157892252;438.9028332579643
1095.0;0.090885;-978.5774185882682;695.2873044732003;481.1689537046402
1096.0;0.090968;-979.1248748505278;686.3787533189894;522.4074043876011
1097.0;0.09105099999999999;-974.4548220069258;680.372390701968;564.0500508654699
1098.0;0.09113399999999999;-972.6198105190887;665.6206281132366;604.3938025474024
1099.0;0.09121699999999999;-969.0809176751985;643.4535109037395;643.6636983966025
1100.0;0.09129999999999999;-962.3015313051744;615.0357200813175;681.5018319800641
1101.0;0.09138299999999999;-957.2431432851433;582.1658690432796;717.6831070799032
1102.0;0.09146599999999999;-940.0659837863896;533.4586172681217;749.1668018892708
1103.0;0.09154899999999999;-909.5747430138114;466.2715894068024;776.2964684739087
1104.0;0.09163199999999999;-871.1113511610691;378.798190762604;798.2705735785744
1105.0;0.09171499999999999;-836.7319035701246;308.9001385778793;822.5611719656006
1106.0;0.09179799999999999;-801.8494041122913;214.5825393906813;840.668437083082
1107.0;0.091881;-787.1829427825163;187.1435543340005;869.5326971542263
1108.0;0.091964;-762.5726023914407;101.0899900104784;886.3375844225691
1109.0;0.092047;-771.5122522844141;110.8570382289968;918.4047525988161
1110.0;0.09213;-761.8260548661581;49.98592434557825;936.2857623302245
1111.0;0.092213;-785.5179741899307;66.05877039638222;965.5053985844788
1112.0;0.092296;-785.0107232051789;10.89929004931055;980.7861943685654
1113.0;0.092379;-802.8510512986829;42.12950341402927;1007.307804462776
1114.0;0.092462;-813.9805025852224;-16.73729637088842;1017.395304904226
1115.0;0.092545;-826.9538302685063;13.10365137825894;1039.410354438513
1116.0;0.092628;-844.9049312623798;-38.11798792838631;1046.232534404553
1117.0;0.092711;-840.459597505682;-22.22898201796065;1062.612010518241
1118.0;0.092794;-864.8124732355598;-65.57926421129518;1067.957318065853
1119.0;0.092877;-854.7565463651246;-70.52084089887299;1077.138084521845
1120.0;0.09296;-895.8492887592407;-96.1400570006275;1085.035584899613
1121.0;0.093043;-858.1930073988037;-118.7047198790903;1090.246317549927
1122.0;0.093126;-885.7949590393513;-140.6669836656546;1096.125113302085
1123.0;0.093209;-868.5859065740391;-167.5102008984828;1100.010765248007
1124.0;0.093292;-882.1573894812559;-191.5241984486793;1100.085520701206
1125.0;0.093375;-872.0620696316395;-219.1285257640523;1098.018958520387
1126.0;0.093458;-880.329682411886;-244.0217335461139;1094.207782374218
1127.0;0.093541;-863.3137080849939;-272.0409426280627;1088.087790244082
1128.0;0.093624;-866.3605250964985;-294.3119033109768;1082.592075074891
1129.0;0.093707;-857.1300909186492;-314.507071331449;1078.270624238869
1130.0;0.09379;-851.6911411351056;-330.6183297974552;1072.115431025599
1131.0;0.093873;-846.4561720823893;-344.1085009345773;1064.517326710661
1132.0;0.093956;-833.295458634477;-357.905764215509;1058.885033090288
1133.0;0.094039;-822.7880584404502;-370.6583154819028;1047.773894164078
1134.0;0.09412200000000001;-811.334192951636;-383.1788440259392;1042.059644423967
1135.0;0.09420500000000001;-793.5505901921264;-396.4652548771106;1029.042620569367
1136.0;0.09428800000000001;-778.0967242170503;-409.583721907393;1020.196947668976
1137.0;0.09437100000000001;-759.1325061951994;-422.4739058203234;1005.550431814697
1138.0;0.09445400000000001;-737.204341761443;-436.1260303459001;993.8131563943049
1139.0;0.09453700000000001;-713.8615799123564;-448.9816852360398;977.0024733257657
1140.0;0.09462000000000001;-688.9665262499747;-461.2903854910792;961.9952975290006
1141.0;0.09470300000000001;-661.7706733466498;-472.1772875613777;942.05665361269
1142.0;0.09478600000000001;-632.3215892822685;-482.2126967193265;923.1507050702797
1143.0;0.09486900000000001;-597.83566205234;-479.9504177738112;890.3458001559129
1144.0;0.09495200000000001;-558.5326484917994;-466.2410913781502;857.2529456001066
1145.0;0.09503500000000001;-514.6291093594596;-437.034610689409;796.6138216493483
1146.0;0.09511800000000001;-468.4962797120732;-401.7930171645006;761.6075251593337
1147.0;0.09520100000000001;-418.7098314072432;-356.3307623337439;671.8890969756757
1148.0;0.09528400000000001;-374.4900268774291;-340.8599434090362;662.9412899233163
1149.0;0.09536700000000001;-323.7826497533163;-305.0055718972102;555.7117237478499
1150.0;0.09545000000000001;-275.1462606124478;-282.8094769403953;518.3190151590542
1151.0;0.095533;-226.1016682980431;-264.3136010433948;468.9353182064535
1152.0;0.095616;-178.2283711030097;-254.7328806946645;435.4555307863119
1153.0;0.095699;-131.613800994892;-252.2907927107269;409.5051539282902
1154.0;0.095782;-85.34634529233495;-252.0136558747473;383.628088098807
1155.0;0.095865;-39.39563458577791;-254.0991980737193;359.1997692156783
1156.0;0.095948;5.656345221826891;-260.6893903063793;343.063804666992
1157.0;0.096031;50.63977880211165;-267.8750994229539;324.5407505819776
1158.0;0.096114;95.06610141190865;-277.20575523322;308.7590128329477
1159.0;0.096197;138.6609101754806;-289.9835078679781;300.8441617293202
1160.0;0.09628;182.6557995228617;-300.169112229775;281.287727769586
1161.0;0.096363;226.106574009461;-311.6164893717452;268.2816433484653
1162.0;0.096446;269.5284243044407;-321.9177874641556;248.5145989519934
1163.0;0.096529;311.8261335913249;-336.1623811871781;241.1541553960019
1164.0;0.096612;354.2932036818775;-347.3474180395233;221.8872009411388
1165.0;0.096695;395.4203082684736;-362.4622242021289;215.2796219971252
1166.0;0.096778;436.296698045631;-376.0530942121252;202.5536538778556
1167.0;0.096861;476.7562882035262;-389.9467196196134;189.3779062066508
1168.0;0.096944;516.1526498267351;-404.8149880728973;178.77806184931
1169.0;0.097027;554.9442664764638;-419.3584361055561;166.8482963791723
1170.0;0.09711;592.9961972844495;-433.9027597362223;155.7362719853619
1171.0;0.097193;629.5504718183706;-448.4042532758821;143.3551185418254
1172.0;0.097276;664.6676338401867;-463.002584450413;131.6903118990439
1173.0;0.097359;697.809093095291;-477.0614884259911;118.6953866582805
1174.0;0.097442;730.2020474740496;-491.5290271626675;106.2077782551261
1175.0;0.097525;760.4169950537511;-505.1544740629057;91.2472869673531
1176.0;0.097608;788.4685472596559;-518.6701288164938;77.87875956260064
1177.0;0.097691;814.816833969876;-532.3213610824389;61.43139742046365
1178.0;0.097774;838.3502109426951;-544.9947318557209;49.13948028289696
1179.0;0.097857;859.9802460092818;-553.8151617277038;27.82372019117339
1180.0;0.09794;880.0005552722527;-562.7332990270846;11.58859960578182
1181.0;0.098023;898.3258119103574;-569.6350497700046;-8.782228571779108
1182.0;0.098106;913.1839237957205;-575.9470861176995;-28.66546193186687
1183.0;0.098189;925.7364944981135;-582.5936188798947;-49.90456494157173
1184.0;0.098272;938.5627925598371;-584.626565346853;-73.01740306819879
1185.0;0.098355;950.3914218769821;-586.622384536139;-97.88491595159734
1186.0;0.098438;958.9455874573989;-589.3748353159182;-122.8599004240604
1187.0;0.098521;966.5178981803803;-596.6138887598154;-149.8099686777828
1188.0;0.098604;970.575955470857;-619.1202531535721;-179.6446985952133
1189.0;0.098687;976.5715375750729;-631.1526834896733;-213.3654549548576
1190.0;0.09877;981.5263414663071;-650.386607340237;-251.8530621487565
1191.0;0.098853;985.9613041518807;-665.1695568132022;-293.1188156975485
1192.0;0.098936;985.9772125369838;-682.0473011521967;-336.2494739308649
1193.0;0.099019;985.7219235963831;-690.3974660903792;-379.0939280301349
1194.0;0.099102;985.8398620903474;-693.9382935934984;-421.7626499765248
1195.0;0.099185;981.1613312927059;-693.8183993219351;-464.1357474848639
1196.0;0.099268;981.4790810192246;-687.262120383892;-505.6775594276338
1197.0;0.099351;976.6168102586465;-683.8709855568186;-547.6315796145426
1198.0;0.099434;974.9127786468305;-672.1393366789366;-588.4748494659141
1199.0;0.099517;971.2441123740944;-652.8079425665444;-628.0858078418054
1200.0;0.0996;967.2282411950065;-626.3984913677953;-666.4757381687056
